"sample_id","topology","[Eubacterium]_coprostanoligenes_group","Anaerovoracaceae","Anaplasmataceae","Arcobacteraceae","Beijerinckiaceae","Brevibacteriaceae","Caulobacteraceae","Christensenellaceae","Clostridiaceae","Corynebacteriaceae","d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;__","Deinococcaceae","Dermabacteraceae","Devosiaceae","Dietziaceae","Eggerthellaceae","F082","Gemmataceae","Hungateiclostridiaceae","Ilumatobacteraceae","IMCC26256","Intrasporangiaceae","JG30-KF-CM45","KD4-96","Lachnospiraceae","Methyloligellaceae","Microbacteriaceae","Micrococcaceae","Micromonosporaceae","Mycobacteriaceae","Nakamurellaceae","Nocardiaceae","Nocardioidaceae","Oscillospiraceae","Peptostreptococcaceae","Peptostreptococcales-Tissierellales","Pseudonocardiaceae","Rhizobiaceae","Rhodobacteraceae","Ruminococcaceae","Saccharimonadaceae","Sphingomonadaceae","Streptomycetaceae","UCG-010","uncultured","Xanthobacteraceae"
"5-6","Ventral abdomen",0.00892381459776239,0.00552743740010655,0,0.00412892914224827,0.00992274906766116,0,0.0153835908364411,0.00899041022908897,0.101558337773042,0.305474160895045,0.00739211507725093,0.0253063399041023,0,0.014917421417155,0.00972296217368141,0.00432871603622802,0,0.00153169952051145,0.00273042088438998,0.003529568460309,0.000998934469898775,0.00839104954714971,0.00279701651571657,0.00346297282898242,0.0652637187000533,0.00239744272775706,0.0240410229088972,0.0527437400106553,0.0039957378795951,0.00919019712306873,0.00286361214704315,0.0128529568460309,0.0422882258923815,0.019579115610016,0.00852424080980288,0,0.00013319126265317,0.0171150772509323,0.0334976025572722,0.0109216835375599,0.0263718700053277,0.0550079914757592,0.00013319126265317,0.00306339904102291,0.00372935535428876,0.0131859350026638
"5-7","Udder",0,0.0156794425087108,0,0,0.00522648083623693,0,0.00929152148664344,0.021486643437863,0.0813008130081301,0.51451800232288,0,0.0435540069686411,0,0,0.0150987224157956,0.00290360046457607,0.00290360046457607,0,0,0.00638792102206736,0.0040650406504065,0.0133565621370499,0,0.00174216027874564,0.0354239256678281,0,0.0145180023228804,0.0476190476190476,0,0,0,0,0.00929152148664344,0.0371660859465738,0.00290360046457607,0.00348432055749129,0,0,0.0232288037166086,0.00696864111498258,0.00638792102206736,0.0197444831591173,0,0.00290360046457607,0.00232288037166086,0.00290360046457607
"5-8","Left front pastern",0.00042396235214313,0.000805528469071946,0,0.000551151057786069,0.00161105693814389,0.0491372366133887,0.0263280620680884,0.00211981176071565,0.0307796667655912,0.364946792724806,0.000254377411285878,0,0.0553694831898927,0.0408699707465977,0.0761436384449061,0.000508754822571756,0.00042396235214313,0.000339169881714504,0.00233179293678721,0.000847924704286259,0,0.0415483105100267,0.00182303811421546,0.00182303811421546,0.00525713316657481,0.00182303811421546,0.00945436045279179,0.13732140585916,0,0.0013142832916437,0.000975113409929198,0.00305252893543053,0.0179336074956544,0.00373086869885954,0.00186543434942977,0.00479077457921737,0.000127188705642939,0.0231059481918006,0.0342137618179506,0.00105990588035782,0.0052147369313605,0.0317547801755204,8.47924704286259e-05,0,0,0.00496035952007462
"6-1","Forehead",0.00122116689280868,0.00219810040705563,0,0,0.00583446404341927,0.00170963364993216,0.00469470827679783,0.00350067842605156,0.0643690637720488,0.459185888738128,0.00122116689280868,0.19606512890095,0.00149253731343284,0.00282225237449118,0.0161194029850746,0.0016010854816825,0.000135685210312076,8.14111261872456e-05,0.00132971506105834,0.000841248303934871,0,0.0128900949796472,0.00477611940298507,0,0.0163093622795115,0,0.0158480325644505,0.0586702849389417,0.00312075983717775,0.00382632293080054,0.000461329715061058,0.0042876526458616,0.00949796472184532,0.0024966078697422,0.00420624151967436,0.00260515603799186,0.00455902306648575,0.00930800542740841,0.0135413839891452,0.00127544097693351,0.0132157394843962,0.0309362279511533,0.000569877883310719,0,0.000244233378561737,0.00173677069199457
"6-2","Muzzle",0.00143477043673012,0.00227463605823068,0,0.00083986562150056,0.00195968645016797,0.26959686450168,0.00297452407614782,0.00206466965285554,0.0393337066069429,0.18690509518477,0,0.00398936170212766,0.187534994400896,0.00360442329227324,0.0536464165733483,0.000909854423292273,0.00041993281075028,0,0.00136478163493841,0,0,0.0890607502799552,0.00101483762597984,0,0.0135778275475924,0,0.00640397536394177,0.0537513997760358,0,0.000769876819708847,0,0.00108482642777156,0.00447928331466965,0.00594904815229563,0.00272956326987682,0.00213465845464726,0.0164123740201568,0.00402435610302352,0.00836366181410974,0.00220464725643897,0.00276455767077268,0.00787374020156775,0.00668393057110862,0,0.000139977603583427,0
"6-3","Neck",0.00115633672525439,0.000971322849213691,0,0,0.0108695652173913,0.00198889916743756,0.00490286771507863,0.00129509713228492,0.07631822386679,0.290610545790934,0.000462534690101758,0.340610545790934,0,0.00175763182238668,0.00920444033302498,0.00180388529139685,0,0,0.00356151711378353,0.000925069380203515,0,0.00948196114708603,0.00291396854764107,0,0.00901942645698427,0.000462534690101758,0.0219703977798335,0.0611470860314524,0.00499537465309898,0.00661424606845513,0.00235892691951896,0.0078168362627197,0.0152173913043478,0.00212765957446809,0.00527289546716004,0.00226641998149861,0.000508788159111933,0.010268270120259,0.00938945420906568,0.00120259019426457,0.00564292321924144,0.0454671600370028,0.0017113783533765,0.000231267345050879,0.000277520814061055,0.00365402405180389
"6-4","Pectoral area",0.00204309063893016,0.00260029717682021,0,0.00148588410104012,0.00965824665676077,0.00352897473997028,0.00408618127786033,0.00575780089153046,0.0930534918276374,0.394502228826152,0,0.178120356612184,0,0.00297176820208024,0.00910104011887073,0,0.000928677563150074,0.00575780089153046,0.00965824665676077,0.00594353640416048,0.00315750371471025,0.00408618127786033,0.00111441307578009,0.00241456166419019,0.0195022288261516,0.00482912332838039,0.012444279346211,0.062407132243685,0.00408618127786033,0,0.00334323922734027,0,0.00687221396731055,0.00520059435364042,0.00204309063893016,0.00334323922734027,0.00204309063893016,0.00668647845468053,0.0105869242199108,0.0013001485884101,0.0013001485884101,0.012258543833581,0,0,0.0131872213967311,0.0287890044576523
"6-5","Dorsum",0,0,0,0,0.000864396343485057,0,0.000319708236631459,0,0.00151565386254914,0.0171103111826837,0,0.914661582911003,0.000307867190830294,0.000224979870222138,0.000544688106853597,0,0,0,8.28873206081561e-05,0,0,0.000296026145029129,8.28873206081561e-05,0,8.28873206081561e-05,0,0.00110121725950836,0.0549779756548098,0,0.000260503007625634,9.47283664093213e-05,0.000828873206081561,0.000319708236631459,4.73641832046606e-05,0.000153933595415147,0,1.18410458011652e-05,0.000947283664093213,0.000426277648841946,0,0,0.00311419504570644,0,0,0,0.000165774641216312
"6-6","Ventral abdomen",0.00389061805246776,0.00444642063139173,0,0.0111716318363717,0.00572476656291685,0,0.00439084037349933,0.00277901289461983,0.0670853712761227,0.578534904401956,0.00133392618941752,0.00233437083148066,0,0.00633614939973321,0.0113383726100489,0.00455758114717652,0.000722543352601156,0,0.00594708759448644,0.00277901289461983,0.00111160515784793,0.00361271676300578,0.00116718541574033,0.00100044464206314,0.0356825255669186,0.00227879057358826,0.0180080035571365,0.0345153401511783,0.00144508670520231,0.000944864384170743,0.00127834593152512,0.00311249444197421,0.0155624722098711,0.013728323699422,0.00289017341040462,0.00950422409959982,0.000277901289461983,0.00933748332592263,0.0300133392618942,0.00544686527345487,0.0327367718986216,0.0142285460204535,0,0.000722543352601156,0.0032792352156514,0.00933748332592263
"6-7","Udder",0.00593471810089021,0,0,0,0.0039564787339268,0.0128585558852621,0.0108803165182987,0.00494559841740851,0.0385756676557863,0.601384767556874,0,0.0227497527200791,0,0.0138476755687438,0,0.00692383778437191,0.00692383778437191,0,0,0.0029673590504451,0,0.00890207715133531,0,0,0.0306627101879327,0,0.0326409495548961,0.04648862512364,0,0,0,0.00593471810089021,0.0187932739861523,0.0168150346191889,0,0,0,0.0267062314540059,0.0227497527200791,0,0,0.0257171117705242,0,0.00692383778437191,0,0
"6-8","Left front pastern",0.00178745531361716,0.00211244718882028,0,0.00877478063048424,0.0226952659516845,0.0008124796880078,0.00433322500270827,0.00720398656700249,0.112663850070415,0.214061315133788,0.00102914093814321,0.000379157187736973,0,0.00655400281659625,0.0131080056331925,0.00194995125121872,0,0.00666233344166396,0.0143538078214711,0.0121330300075831,0.0169537428230961,0.0168454121980284,0.00135413281334633,0.0139746506337342,0.0142996425089373,0.0185245368865778,0.0141913118838696,0.0212869678258044,0.00189578593868487,0.0073123171920702,0.00698732531686708,0.00238327375148955,0.0183078756364424,0.00048748781280468,0.00563319250352075,0.00216661250135413,0.00102914093814321,0.00996641750622901,0.028436789080273,0.00167912468854945,0.0272993175170621,0.0275159787671975,0.00232910843895569,0.000758314375473946,0.02881594626801,0.0862853428664283
"7-1","Forehead",0.000746366949115336,0.0015146858673223,0.00381964262194319,0.000131711814549765,0.00447820169469201,0.00149273389823067,0.00320498748737762,0.00144882996004742,0.0600825394037845,0.380405672388813,0.000614655134565571,0.357926856038987,0.000724414980023708,0.00261228432190367,0.00880273960574264,0.00120735830003951,0,0,0.00118540633094789,0.000417087412740923,0.000109759845458138,0.00715634192387057,0.00245862053826228,0,0.0101857136585152,0,0.0103832813803398,0.0518725029635158,0.00344645914738552,0.00338060324011064,0.00052684725819906,0.00375378671466831,0.00821003644026869,0.00219519690916275,0.00425868200377574,0.00122931026913114,0.00285375598191158,0.00474162532379154,0.0105588971330728,0.00100979057821487,0.00656363875839663,0.019449444615182,0.00212934100188787,4.3903938183255e-05,0,0.001119550423673
"7-2","Muzzle",0.00156550202803672,0.00330890201380488,0.00149434284494414,0,0.00366469792926777,0.104141464455988,0.00821888564719277,0.00469650608411015,0.08887781968263,0.361417490927204,0.000676012239379492,0.0301359140397068,0.0863160890912972,0.00394933466163808,0.0321639507578453,0.000996228563296093,0,7.11591830925781e-05,0.00209919590123105,0,0,0.0655376076282644,0.00256173059133281,0.000249057140824023,0.0164377712943855,0,0.00611968974596172,0.0454707179961574,0,0.00152992243649043,0.000320216323916601,0.0025973101828791,0.0117768448018217,0.00611968974596172,0.00540809791503594,0.00740055504162812,0.0225574610403473,0.00782751014018359,0.00992670604141464,0.00142318366185156,0.0065110652529709,0.021169856970042,0.0094285917597666,0.000177897957731445,0.000142318366185156,0.000676012239379492
"7-3","Neck",0.00517241379310345,0.00137931034482759,0.00551724137931034,0,0.00517241379310345,0,0.00862068965517241,0,0.421379310344828,0.192758620689655,0,0.134827586206897,0,0.00448275862068965,0.00620689655172414,0,0,0,0.00103448275862069,0,0,0.00586206896551724,0,0,0.0193103448275862,0,0.00586206896551724,0.0658620689655172,0.00551724137931034,0.00137931034482759,0,0,0,0.0117241379310345,0.0575862068965517,0,0.00586206896551724,0,0.00310344827586207,0.0103448275862069,0,0.0186206896551724,0,0,0,0
"7-4","Pectoral area",0.00150809782965051,0.00275391777588355,0,0.00249163989246607,0.00524555766834962,0.00150809782965051,0.00386859878040784,0.00465543243066028,0.0868139794111862,0.492689003999738,0.000852403121106813,0.157497868992197,0,0.00393416825126221,0.0068192249688545,0.00321290407186414,0.00124581994623303,0.000196708412563111,0.001770375713068,0,0,0.0102288374532818,0.00163923677135926,0,0.030293095534719,0,0.0186217297226411,0.061110746836273,0.00236050095075733,0.000786833650252443,0.000721264179398072,0.00249163989246607,0.0092452953904662,0.00688479443970887,0.00465543243066028,0.00124581994623303,0.00013113894170874,0.00445872401809717,0.0253753852206413,0.00236050095075733,0.00793390597337879,0.0133106025834372,0,0.00111468100452429,0.000590125237689332,0.00347518195528162
"7-5","Dorsum",0.00045145028403747,0,0,0,0.000658364997554644,0,0.00229487227719047,9.40521425078063e-05,0.0120386742409992,0.00940521425078063,0,0.869831834769196,0.00139197170911553,0.000695985854557767,0.000583123283548399,0.00015048342801249,0,0,0,0,0,0,0,0,0.00127910913810617,0,0.00127910913810617,0.057879688499304,0,0.000959331853579625,0,0.00182461156465144,0.00532335126594184,0.000112862571009368,0.000507881569542154,0.000169293856514051,0,0.000583123283548399,0.0154245513712802,0,0.00030096685602498,0.00784394868515105,0,0,0,0
"7-6","Ventral abdomen",0.0084039598319208,0.0097215298055694,0.0004985399900292,0.0010326899793462,0.011217149775657,0,0.0071576098568478,0.0097571398048572,0.206253115874938,0.302328893953422,0.0004629299907414,0.0605726087885478,0,0.0030624599387508,0.0070863898582722,0.0051278398974432,0.0030624599387508,0,0.0060180898796382,0.0008546399829072,0,0.0061961398760772,0.0012819599743608,0.0002492699950146,0.0737483085250338,0,0.0170215796595684,0.0267787194644256,0.0054839398903212,0.0084751798304964,0.0032761199344776,0.0126059397478812,0.0254967594900648,0.0284167794316644,0.0196923296061534,0.001424399971512,0.0007478099850438,0.010504949789901,0.0053771098924578,0.0091517698169646,0.0042375899152482,0.0502813189943736,0.0013531799729364,0.0043800299123994,0.0012107399757852,0.0069083398618332
"7-7","Udder",0,0,0,0.00847457627118644,0.103389830508475,0,0.00593220338983051,0,0.161864406779661,0.361016949152542,0,0.0940677966101695,0,0,0,0.00338983050847458,0,0,0.00169491525423729,0,0,0,0,0,0.0347457627118644,0,0.0152542372881356,0.0347457627118644,0,0,0,0,0,0.0135593220338983,0.0161016949152542,0.00508474576271186,0,0.0076271186440678,0.0076271186440678,0.00508474576271186,0.0144067796610169,0.0728813559322034,0,0,0.00847457627118644,0
"7-8","Left front pastern",0.00414528227398342,0.00256612712198974,0.00769838136596921,0,0.00138176075799447,0,0.00671140939597315,0.00355309909198579,0.0428345834978287,0.709830240821161,0.00592183181997631,0,0,0,0.0294117647058824,0,0,0,0.00671140939597315,0,0,0.0142123963679432,0,0,0.0288195815238847,0,0,0.0138176075799447,0,0,0,0,0.0116462692459534,0,0.00276352151598895,0.0402684563758389,0,0,0.0223055665219108,0.00454007106198184,0.019739439399921,0.0165811290959337,0,0,0,0
"8-1","Forehead",0.00105593761845454,0.00175989603075757,0,0.000433205176801863,0.00300536091406292,0.00303243623761304,0.00433205176801863,0.00292413494341257,0.0408025125900255,0.444062381545459,0.000433205176801863,0.268830887529106,0.00314073753181351,0.00268045703146153,0.00958466453674121,0.00129961553040559,0.000162451941300699,8.12259706503493e-05,0.00208479991335896,0.000731033735853143,0,0.00871825418313749,0.00238262847241025,0,0.0101261710077435,0,0.0160285915416689,0.0610007039584123,0.00127254020685547,0.00251800509016083,0,0.00227432717820978,0.00879948015378784,0.00720203606433097,0.00273460767856176,0.00403422320896735,0.00357394270861537,0.00731033735853143,0.0189527264850815,0.00105593761845454,0.00920561000703958,0.0244490171657551,2.70753235501164e-05,0.000216602588400931,8.12259706503493e-05,0.00162451941300699
"8-2","Muzzle",0.00165770968690677,0.00288762332557953,0,0.00173792144595064,0.00395711344616454,0.0147054891580439,0.00721905831394882,0.00483944279564718,0.0389294403892944,0.514692120531537,0.00393037619314992,0.0251597550867624,0.0168712066522285,0.00713884655490495,0.0406138873292158,0.00120317638565814,0,0,0.00986604636239673,0.000213898024117002,0,0.0237694179300019,0.00572177214512981,0,0.0169246811582578,0,0.0164434106039945,0.0284751744605759,0.000106949012058501,0.00141707440977514,0.000133686265073126,0.000427796048234004,0.0270581000508008,0.00467901927755942,0.00270046255447715,0.0391166011603968,0.00328868212079891,0.00925108954306035,0.0308013154728483,0.00203203122911152,0.0338760995695302,0.0272452608219032,0.00045453330124863,0,0.000935803855511885,0
"8-3","Neck",0,0.000516929439131559,0,0,0.0168002067717757,0.00284311191522357,0.0169294391315585,0.00348927371413802,0.058542258981649,0.193590074954769,0,0.236236753683122,0.00633238562936159,0.00439390023261825,0.00723701214784182,0.00142155595761179,0.00116309123804601,0.000387697079348669,0.000775394158697338,0.0074954768674076,0,0.0155078831739468,0.00723701214784182,0,0.00956319462393383,0,0.0308865339881106,0.106099767381752,0.00956319462393383,0.00982165934349961,0,0.0100801240630654,0.0279141897131042,0.00400620315326958,0.00361850607392091,0.000775394158697338,0.00581545619023003,0.0246833807185319,0.0236495218402688,0.000646161798914448,0.000775394158697338,0.093693460842595,0.00529852675109847,0,0.00168002067717757,0.00297234427500646
"8-4","Pectoral area",0,0,0,0,0.0078740157480315,0,0.0106128038343033,0,0.0694967476891476,0.478603218076001,0,0.0883259157822664,0,0,0.0164327285176309,0.00102704553235193,0,0.00136939404313591,0.00136939404313591,0,0,0.00650462170489558,0,0,0.0191715166039028,0,0.0362889421431017,0.047586442998973,0.00479287915097569,0.00650462170489558,0.00410818212940774,0.00136939404313591,0.0208832591578227,0.0030811365970558,0,0,0.0249914412872304,0.0112975008558713,0.00479287915097569,0.00479287915097569,0,0.0914070523793221,0.00171174255391989,0,0.00102704553235193,0.00718931872646354
"8-5","Dorsum",0,0,0,0,0.00074103951898093,9.38024707570797e-06,0.000393970377179735,0,0.00177286669730881,0.00790754828482182,0,0.942939957038468,0.000572195071618186,0.000281407412271239,0.000150083953211328,0,0,0,0.000121943211984204,0,0,0,0.000281407412271239,0,8.44222236813718e-05,0,0.000966165448797921,0.031414447456546,0.000112562964908496,0.000975545695873629,0,0.000506533342088231,0.000243886423968407,0,0.000103182717832788,0,0.000196985188589867,0.00103182717832788,0.000478392600861107,0,0,0.00547806429221346,0,0,3.75209883028319e-05,0.000121943211984204
"8-6","Ventral abdomen",0.0192307692307692,0.0197802197802198,0,0.000470957613814757,0.0283359497645212,0,0.0248822605965463,0.0402668759811617,0.112637362637363,0.0562009419152276,0,0.0145996860282575,0,0.00588697017268446,0.00211930926216641,0.00627943485086342,0.00816326530612245,0,0.00682888540031397,0.00180533751962323,0,0,0.0010989010989011,0.00125588697017268,0.100784929356358,0,0.0463893249607535,0.032967032967033,0.00274725274725275,0.0139717425431711,0.00361067503924647,0.0241758241758242,0.0467032967032967,0.0569073783359498,0.00941915227629513,0.000235478806907378,0.000156985871271586,0.0374411302982732,0.0239403453689168,0.0227629513343799,0.00463108320251177,0.134065934065934,0.0054160125588697,0.00918367346938776,0.00180533751962323,0.00792778649921507
"8-7","Udder",0,0,0,0.00946372239747634,0.0362776025236593,0,0,0.0315457413249211,0.168769716088328,0.162460567823344,0,0.107255520504732,0,0.028391167192429,0.0331230283911672,0.00315457413249211,0,0,0.00630914826498423,0,0,0,0,0.00788643533123028,0.0362776025236593,0,0.0772870662460568,0.0394321766561514,0,0,0,0,0.0394321766561514,0.0110410094637224,0,0.00315457413249211,0,0.0378548895899054,0.0252365930599369,0,0,0.0536277602523659,0,0.00946372239747634,0.00473186119873817,0.0157728706624606
"8-8","Left front pastern",0.00108841259209645,0.00360013395847287,0,0.000837240455458808,0.00192565304755526,0.00110515740120563,0.0065304755525787,0.00485599464166109,0.0303918285331547,0.614417280643001,0.00760214333556597,0.000385130609511052,0.000619557937039518,0.00701607501674481,0.0320495646349632,0.00241125251172137,0.000184192900200938,0,0.0120395177494977,0.000133958472873409,0,0.0162089752176825,0.00671466845277964,5.02344273275285e-05,0.0130944407233758,0,0.0133456128600134,0.014450770261219,0.000167448091091762,0.000368385800401875,0,0.000351640991292699,0.017113194909578,0.00189216342933691,0.00159075686537173,0.0460147354320161,0.000167448091091762,0.00840589417280643,0.0322170127260549,0.00298057602143336,0.0548057602143336,0.0148693904889484,0,0,0.000904219691895512,0.00021768251841929
"9-1","Forehead",0.00308673731865418,0.00497307679116507,0,0.000342970813183798,0.0111465514284734,0.00723668415817814,0.00819700243509277,0.00445862057138937,0.0780944541619508,0.376033199574716,0.00102891243955139,0.128373975374696,0.00541893884830401,0.00583050382412457,0.0205439517097095,0.00102891243955139,0.00123469492746167,0.000205782487910279,0.00171485406591899,0.00171485406591899,0,0.0141303975031725,0.00349830229447474,0.000274376650547038,0.0312103439997256,0.000274376650547038,0.0198580100833419,0.0568645608258737,0.0040813526768872,0.00692801042631272,0.000617347463730836,0.0069623075076311,0.0146791508042666,0.0113866309977021,0.00480159138457317,0.00353259937579312,0.00216071612305793,0.015262201186679,0.0203724663031176,0.00507596803512021,0.0107006893713345,0.0700346400521316,0.00185204239119251,0.000102891243955139,0.000617347463730836,0.00349830229447474
"9-2","Muzzle",0.00130777012855627,0.00231944136008093,0,7.40247242579021e-05,0.00276358970562835,0.0126335529400153,0.00661287536703926,0.00471290744441977,0.0425395415402078,0.542206430281047,0.00345448713203543,0.035581217459965,0.0112270831791152,0.00473758235250574,0.053692599995065,0.00246749080859674,7.40247242579021e-05,0.000123374540429837,0.00994398795864485,0,0,0.0300293631406223,0.00661287536703926,0,0.00853751819774471,0,0.0117205813408345,0.0253658055123745,0,0.000271423988945641,0.000172724356601772,0.00197399264687739,0.0246008833617095,0.00239346608433884,0.00286228933797222,0.0303254620376539,0.00320773805117576,0.00858686801391665,0.0280553704937449,0.000789597058750956,0.0295852147950749,0.0235151874059269,0.000616872702149184,0,0.000690897426407087,0
"9-3","Neck",0.00154475940372287,0.00216266316521202,0,0.0035529466285626,0.00926855642233722,0,0.00973198424345408,0.00324399474781803,0.0609407584768672,0.349038387271183,0.00231713910558431,0.198038155557272,0.0012358075229783,0.00393913647949332,0.0198501583378389,0.00208542519502587,0,0,0.00540665791303005,0,0,0.0118946474086661,0.0035529466285626,0,0.0147524523055534,0,0.0197729203676527,0.0692824592569707,0.0030122808372596,0.00216266316521202,0.00139028346335058,0.00393913647949332,0.0190777786359774,0.00525218197265776,0.00502046806209933,0.0193094925465359,0.00857341469066193,0.0120491233490384,0.0237120568471461,0.00332123271800417,0.0149841662161118,0.0598594268942612,7.72379701861435e-05,0.00139028346335058,0.000849617672047579,0.00239437707577045
"9-4","Pectoral area",0.00167521725473772,0.00251282588210659,0,0.00251282588210659,0.0073814260286881,0.011150664851848,0.00706732279342477,0.003402785048686,0.0461731755837085,0.506700869018951,0.000575855931316093,0.0997277771961051,0.0141869961260601,0.00570620877395037,0.012668830488954,0.00177991833315883,0.000523505392105539,0,0.00146581509789551,0,0.000261752696052769,0.0126164799497435,0.00240812480368548,0,0.023819495340802,0.000418804313684431,0.0212019683802743,0.0587373049942414,0.00230342372526437,0.00361218720552822,0.0006805570097372,0.00429274421526542,0.0152863574494817,0.00743377656789865,0.00371688828394932,0.00471154852894985,0.00120406240184274,0.00921369490105748,0.0314103235263323,0.00303633127421212,0.013611140194744,0.0313056224479112,0.00130876348026385,0,0.000261752696052769,0.00261752696052769
"9-5","Dorsum",0,0.000153636381095043,0,0,0.000403295500374489,0,0,0.000211250024005685,0.00449386414703002,0.0145954562040291,0,0.914117262967871,0.000902613738933379,0.000172840928731924,0.00149795471567667,0,0,0,0,0,0,0.00046090914328513,7.68181905475217e-05,0,0.00109465921530218,0,0.00153636381095043,0.0520827331912197,0,0.000288068214553206,0,0.000537727333832652,0,9.60227381844021e-05,0.000537727333832652,0,0,0.000441704595648249,0.000825795548385858,7.68181905475217e-05,0,0.00140193197749227,0,0,0,0
"9-6","Ventral abdomen",0.00201670080352923,0.00334016070584528,0,0.0158500078777375,0.0116905624704585,0.000504175200882307,0.0126043800220577,0.00447455490783047,0.0361745706633055,0.514384748700173,0.00343469355601071,0.00831889081455806,0,0.0107452339688042,0.0165117378288955,0.00192216795336379,0,0,0.00425397825744446,0.000315109500551442,0,0.00582952576020167,0.00189065700330865,0.000441153300772018,0.0250196943437845,0.000504175200882307,0.0290846069008981,0.0285174097999055,0.00280447455490783,0.00573499291003624,0.00248936505435639,0.0097053726169844,0.0283283440995746,0.00759413896328974,0.00195367890341894,0.00680636521191114,0.000189065700330865,0.0190956357334174,0.0366157239640775,0.00233181030408067,0.0440523081770915,0.0536001260438002,0.000976839451709469,0.000630219001102883,0.00110288325193005,0.0027099417047424
"9-7","Udder",0.00683890577507599,0.0105433130699088,0,0.0134878419452888,0.00807370820668693,0,0.00617401215805471,0.00854863221884498,0.0606952887537994,0.506553951367781,0.00180471124620061,0.0203267477203647,0,0.0025645896656535,0.00674392097264438,0.0043693009118541,0.00588905775075988,0,0.00664893617021277,0.000949848024316109,0,0.0060790273556231,0.00332446808510638,0.00113981762917933,0.0473974164133739,0,0.0223214285714286,0.038088905775076,0,0.00237462006079027,0,0.000759878419452888,0.0204217325227964,0.0267857142857143,0.00237462006079027,0.00636398176291793,0,0.0103533434650456,0.0359042553191489,0.00560410334346505,0.0140577507598784,0.0389437689969605,0,0.00579407294832827,0.00113981762917933,0.000854863221884498
"9-8","Left front pastern",0.00209595319805606,0.0035009328143354,0,0.00218808300895962,0.0029942188543658,0.0042379713015639,0.0167445931317226,0.00601147016145749,0.0381878066195269,0.486675726098072,0.00889052675219384,0.000207292074533017,0.00278692677983278,0.0154778082317986,0.0304489025036276,0.00391551696340143,0.000414584149066034,0,0.0140037312573416,0,0,0.0218117327314186,0.00971969505032591,0,0.0147868346500219,0,0.0189557085934081,0.028468111569201,0.000414584149066034,4.60649054517816e-05,0,0.000921298109035631,0.0272704240274547,0.00211898565078195,0.00241840753621853,0.050187714489716,0,0.0152705161572656,0.0500264873206348,0.00209595319805606,0.0545869129603611,0.0328442775871203,0,6.90973581776723e-05,0.00105949282539098,0
